rua,cep,bairro,cidade,uf
Rua Apparecida Cazal (Conjunto Habitacional Engenheiro Mi),12054000,Barranco,Taubaté,SP
Rua Benedito Elpídio Alves (Conjunto Habitacional Engenheiro Mi),12054003,Barranco,Taubaté,SP
Rua Maria Augusta Alves (Conjunto Habitacional Engenheiro Mi),12054006,Barranco,Taubaté,SP
Rua Arthur Eugenio Lopes (Conjunto Habitacional Engenheiro Mi),12054009,Barranco,Taubaté,SP
Rua Cinco (Conjunto Habitacional Engenheiro Mi),12054012,Barranco,Taubaté,SP
Rua Geraldo Ferreira (Conjunto Habitacional Engenheiro Mi),12054015,Barranco,Taubaté,SP
Rua Sete (Conjunto Habitacional Engenheiro Mi),12054018,Barranco,Taubaté,SP
Rodovia Oswaldo Cruz - até 2699/2700,12090700,Jardim Julieta,Taubaté,SP
Rodovia Oswaldo Cruz - de 2701/2702 a 3999/4000,12093520,Chácaras Cataguá,Taubaté,SP
Rodovia Oswaldo Cruz - de 4001/4002 a 5699/5700,12093655,Chácara São Félix,Taubaté,SP
Rodovia Oswaldo Cruz - de 5701/5702 ao fim,12096010,Chácara São Félix,Taubaté,SP
Rua Aurélio Bonato,12062355,Parque Esperança,Taubaté,SP
Travessa Benedicto Philadelpho,12091852,Cidade Jardim,Taubaté,SP
Praça Odette Gonçalves Dias,12062225,Residencial São Charbel,Taubaté,SP
Rua Maria Aparecida de Sá Macedo,12070115,Jardim Neusa Maria,Taubaté,SP
Caminho dos Mamoeiros (Quinta das Frutas),12092520,São Gonçalo,Taubaté,SP
Caminho das Laranjeiras (Quinta das Frutas),12092527,São Gonçalo,Taubaté,SP
Caminho dos Coqueiros (Quinta das Frutas),12092530,São Gonçalo,Taubaté,SP
Caminho das Goiabeiras (Quinta das Frutas),12092533,São Gonçalo,Taubaté,SP
Rua Projetada Dois,12051634,Vila Bela II,Taubaté,SP
Rua Marcolino da Silva Barbosa,12091313,Jardim Columbia,Taubaté,SP
Rua Benedicto Guido Moreira (Loteamento San Marco),12051856,Pinhão,Taubaté,SP
Avenida Miguel Garcia Velho (Sítio Belo Horizonte),12092005,São Gonçalo,Taubaté,SP
Rua Vereador José da Farmácia Gonçalves da Silva (Loteamento San Marco),12051859,Pinhão,Taubaté,SP
Rua Caetana de Souza Paolicchi (Loteamento San Marco),12051865,Pinhão,Taubaté,SP
Rua Maria de Lourdes Motta de Castro (Loteamento San Marco),12051872,Pinhão,Taubaté,SP
Rua Doutor Fernando Antunes Filho (Loteamento San Marco),12051874,Pinhão,Taubaté,SP
Rua Maria Amélia Paolicchi Varelo Candelária da Rosa (Loteamento San Marco),12051879,Pinhão,Taubaté,SP
Rua Caldeira (Granja Bela Vista),12043591,Piracangaguá,Taubaté,SP
Rua Arco Íris (Granja Bela Vista),12043593,Piracangaguá,Taubaté,SP
Rua Pôr do Sol (Granja Bela Vista),12043595,Piracangaguá,Taubaté,SP
Rua Estrela Cadente (Granja Bela Vista),12043597,Piracangaguá,Taubaté,SP
Rua Lua Nova (Granja Bela Vista),12043599,Piracangaguá,Taubaté,SP
Rua Mico-Leão-Dourado (Loteamento Chácaras Ingrid),12093745,Chácaras Ingrid,Taubaté,SP
Rua Macaco-prego (Loteamento Chácaras Ingrid),12093747,Chácaras Ingrid,Taubaté,SP
Rua Muriqui (Loteamento Chácaras Ingrid),12093749,Chácaras Ingrid,Taubaté,SP
Estrada José Cândido de Oliveira,12093740,Barreiro,Taubaté,SP
Avenida Garcilio da Costa Ferreira (Independência),12040785,Barranco,Taubaté,SP
Rua Horácio Botossi,12093713,Barreiro,Taubaté,SP
Praça Irmã Dulce,12040645,Parque Senhor do Bonfim,Taubaté,SP
Praça Padre João Guido Henrique dos Santos (São Gonçalo),12091843,Cidade Jardim,Taubaté,SP
Avenida Doutor Benedito Abud (Residencial San Marino),12072400,Água Quente,Taubaté,SP
Rua Dalísio Alves Ribeiro (Residencial San Marino),12072403,Água Quente,Taubaté,SP
Rua Alberto Giovanetti (Residencial San Marino),12072406,Água Quente,Taubaté,SP
Rua Enseada (Residencial San Marino),12072409,Água Quente,Taubaté,SP
Rua Agostinho Lobo de Oliveira (Residencial San Marino),12072412,Água Quente,Taubaté,SP
Rua Euclides Ribeiro (Residencial San Marino),12072415,Água Quente,Taubaté,SP
Rua Pedro Donizeti dos Santos (Residencial San Marino),12072418,Água Quente,Taubaté,SP
Rua Neomesia Carvalho da Silva (Residencial San Marino),12072421,Água Quente,Taubaté,SP
Rua Oito (Residencial San Marino),12072424,Água Quente,Taubaté,SP
Rua Euclides Maciel Alves (Residencial San Marino),12072427,Água Quente,Taubaté,SP
Rua Benedito Osvaldo Salgado (Residencial San Marino),12072430,Água Quente,Taubaté,SP
Rua Norma Camargo Valério Gadioli,12043385,Quiririm,Taubaté,SP
Rua Professor José Demétrio da Silva (Loteamento San Marco),12051857,Pinhão,Taubaté,SP
Estrada Emma Gadioli Vaquelli,12043495,Quiririm,Taubaté,SP
Rua Três,12061585,Parque São Luís,Taubaté,SP
Avenida Hodges Danelli (Jardim Oásis),12042230,Piracangaguá,Taubaté,SP
Rua Hilda Corrêa de Moura (Jardim Oásis),12042235,Piracangaguá,Taubaté,SP
Rua José da Silva Leite (Jardim Oásis),12042240,Piracangaguá,Taubaté,SP
Rua José Otavio Mendes da Silva (Jardim Oásis),12042245,Piracangaguá,Taubaté,SP
Rua Benedito de Moura (Jardim Oásis),12042250,Piracangaguá,Taubaté,SP
Rua Vereador Genol Candelária de Morais (Jardim Oásis),12042255,Piracangaguá,Taubaté,SP
Rua Orlando Pagotti (Jardim Oásis),12042260,Piracangaguá,Taubaté,SP
Rua Cidadã Henriqueta Vialta Saad (Água Quente),12071285,Parque Urupês,Taubaté,SP
Rua Um (Chácara Campestre),12093521,Barreiro,Taubaté,SP
Rua Dois (Chácara Campestre),12093523,Barreiro,Taubaté,SP
Rua Três (Chácara Campestre),12093525,Barreiro,Taubaté,SP
Rua Pedro Pinto Alves (Chácara Campestre),12093527,Barreiro,Taubaté,SP
Rua Capitão Benedito Antunes de Andrade,12051861,Pinhão,Taubaté,SP
Avenida Charles Schnneider ( Bosque Flamboyant ) - de 791 a 1201 - lado ímpar,12041078,Barranco,Taubaté,SP
Avenida Charles Schnneider ( Bosque Flamboyant ) - de 1700 a 1760 - lado par,12050181,Vila Costa,Taubaté,SP
Condomínio Residencial Jardim Oásis ( Jardim Oásis ),12042214,Piracangaguá (Chácara Flórida),Taubaté,SP
Rua José Benedito dos Santos,12071117,Jardim Ana Rosa,Taubaté,SP
Rua Waldir Alves Ferreira,12071115,Jardim Ana Rosa,Taubaté,SP
Avenida Subtenente Garcílio Costa Ferreira Filho,12042480,Vista Alegre,Taubaté,SP
Rua Sargento Getúlio de Paula Santos,12042483,Vista Alegre,Taubaté,SP
Rua Egídio Antônio Celano,12042486,Vista Alegre,Taubaté,SP
Rua Paulo Freitas,12042489,Vista Alegre,Taubaté,SP
Praça José Luiz da Costa Ferreira,12042490,Vista Alegre,Taubaté,SP
Rua Ivan Paulo da Silva,12042492,Vista Alegre,Taubaté,SP
Rua Maria de Freitas Ferreira,12042495,Vista Alegre,Taubaté,SP
Rua João Antonio Freitas,12042498,Vista Alegre,Taubaté,SP
Rua Amantino Freitas,12042501,Vista Alegre,Taubaté,SP
Condomínio Residencial Parque Itatiaia,12070355,Vila São José,Taubaté,SP
Condomínio Residencial Veredas (Barranco),12053005,Parque São Cristóvão,Taubaté,SP
Rua Maria da Conceição Moura Capeleti,12092860,Água Grande,Taubaté,SP
Rua Bernado Capeleti,12092865,Água Grande,Taubaté,SP
Rua Sebastião Lopes da Silva (Loteamento do Sindicato dos Metalúr),12040557,Parque Senhor do Bonfim,Taubaté,SP
Condomínio Residencial Tecoara,12054010,Barranco,Taubaté,SP
Praça Centenário Amácio Mazaropi,12010815,Centro,Taubaté,SP
Rua Rodolpho Galvão de Oliveira ( Jardim Oásis ),12042215,Piracangaguá (Chácara Flórida),Taubaté,SP
Rua José Vicente Vieira de Araújo,12043383,Quiririm,Taubaté,SP
Rua Vicente Ribeiro de Alvarenga,12043323,Quiririm,Taubaté,SP
Rua João Peixoto da Silva,12093743,Barreiro,Taubaté,SP
Estrada Manoel Antímio de Oliveira,12098000,da Pedra Negra,Taubaté,SP
Rua Um,12093836,Chácara Belo Horizonte,Taubaté,SP
Rua Dois,12093839,Chácara Belo Horizonte,Taubaté,SP
Rua Três,12093842,Chácara Belo Horizonte,Taubaté,SP
Rua Quatro,12093845,Chácara Belo Horizonte,Taubaté,SP
Rua Cinco,12093848,Chácara Belo Horizonte,Taubaté,SP
Rua Seis,12093851,Chácara Belo Horizonte,Taubaté,SP
Rua Sete,12093854,Chácara Belo Horizonte,Taubaté,SP
Rua Francisco Dirceu Moreira,12092880,Água Grande II,Taubaté,SP
Rua Alice Elias Andraus (Jardim Marlene Miranda),12095075,Itapecirica,Taubaté,SP
Avenida Virgilio Cardoso Pinna,12093800,Piracangaguá II,Taubaté,SP
Rua Luigi Facci (Loteamento San Marco),12051858,Pinhão,Taubaté,SP
Rua Um (Residencial Pontal da Amizade),12061711,Areão,Taubaté,SP
Rua Mathilde Tavares Bonato (Residencial Pontal da Amizade),12061714,Areão,Taubaté,SP
Rua Helena Righi Loureiro (Residencial Pontal da Amizade),12061717,Areão,Taubaté,SP
Rua Gino Consorte (Residencial Pontal da Amizade),12061720,Areão,Taubaté,SP
Rua Cinco (Residencial Pontal da Amizade),12061723,Areão,Taubaté,SP
Rua João Marcondes de Morais,12061390,Parque São Luís,Taubaté,SP
Rua João Mariotto,12070750,Parque Paduan,Taubaté,SP
Rua João Monteiro de Franca,12062490,Jardim Jaraguá,Taubaté,SP
Rua João Moreira de Moraes,12090805,Residencial Paraíso,Taubaté,SP
Rua João Mulato,12031750,Jardim Independência,Taubaté,SP
Rua João Paduan,12070720,Parque Paduan,Taubaté,SP
Rua João Paulo I,12031170,Parque Residencial Bom Conselho,Taubaté,SP
Rua João Pereira da Silva,12061300,Parque Santo Antônio,Taubaté,SP
Rua João Ponciano de Oliveira,12060700,Vila São Jorge,Taubaté,SP
Rua João Portes de El Rei,12052470,Jardim Canuto Borges,Taubaté,SP
Travessa João Rezende Machado,12010450,Centro,Taubaté,SP
Rua João Rodrigues Toledo,12061660,Parque São Luís,Taubaté,SP
Rua João Roman,12080081,Centro,Taubaté,SP
Rua João Scherma,12040640,Parque Senhor do Bonfim,Taubaté,SP
Praça João XXIII,12020003,Centro,Taubaté,SP
Praça Joaquim Antônio de Camargo Ortiz,12071623,Jardim Gurilândia,Taubaté,SP
Avenida Joaquim Bonifácio de Moura,12070009,Jardim Maria Augusta,Taubaté,SP
Rua Joaquim de Araújo Ramos,12061210,Jardim Garcez,Taubaté,SP
Rua Joaquim de Morais Filho,12031570,Jardim Independência,Taubaté,SP
Avenida Joaquim Ferreira da Silva,12081060,Jardim Sandra Maria,Taubaté,SP
Rua Joaquim Florencano,12070730,Parque Paduan,Taubaté,SP
Rua Joaquim José de Camargo,12031090,Vila Paulista,Taubaté,SP
Rua Joaquim José dos Santos,12031603,Jardim Independência,Taubaté,SP
Praça Joaquim Rodrigues Gomes,12043220,Cecap,Taubaté,SP
Rua Joaquim Soares da Silva,12081285,Jardim Sonia Maria,Taubaté,SP
Rua Joaquim Tavares,12020280,Santa Rita,Taubaté,SP
Rua Joaquim Távora,12020120,Centro,Taubaté,SP
Rua Joaquim Vicente de Andrade,12050120,Vila Santa Fé,Taubaté,SP
Rua Jocundo Pastorelli,12030590,Jardim das Nações,Taubaté,SP
Rua Joel Basílio Indiani,12040360,Parque Senhor do Bonfim,Taubaté,SP
Avenida John Fitzgerald Kennedy,12030200,Jardim das Nações,Taubaté,SP
Rua Joinville,12051460,Parque Aeroporto,Taubaté,SP
Rua Jorge Oswaldo Monteiro Motta,12081530,Terra Nova,Taubaté,SP
Rua Jorge Secco,12062250,Jardim Alice,Taubaté,SP
Rua José Alcísio de Oliveira (Zé Cocão),12051310,Jardim das Bandeiras,Taubaté,SP
Rua José Alvarenga Ortiz,12052400,Vila Albina,Taubaté,SP
Rua José Álvaro Peixoto,12070270,Jardim Ana Emilia,Taubaté,SP
Rua José Antônio Barbosa,12030770,Padre Cursino,Taubaté,SP
Avenida José Antônio de Barros,12080040,Jardim Santa Clara,Taubaté,SP
Rua José Antônio dos Santos,12070460,Vila São José,Taubaté,SP
Rua José Antônio Pires,12050793,Chácara do Visconde,Taubaté,SP
Rua José Aristides Monteiro,12070560,Vila São José,Taubaté,SP
Rua José Aromini,12040180,Parque Senhor do Bonfim,Taubaté,SP
Rua José Benedito Agostinho,12060630,Vila Marly,Taubaté,SP
Rua José Benedito da Silva,12081230,Jardim Sandra Maria,Taubaté,SP
Rua José Benedito de Mattos Barros,12053170,Parque São Cristóvão,Taubaté,SP
Rua José Benedito de Oliveira,12045040,Jardim Santa Tereza,Taubaté,SP
Rua José Benedito Fabiano,12052530,Jardim Canuto Borges,Taubaté,SP
Rua José Benedito Fernandes,12082580,Alto São Pedro,Taubaté,SP
Travessa José Benedito Rodrigues,12010233,Centro,Taubaté,SP
Rua José Benedito Santana,12082330,Alto São Pedro,Taubaté,SP
Avenida José Bento Monteiro Lobato,12071620,Jardim Gurilândia,Taubaté,SP
Rua José Boanerges Moreira,12053120,Parque São Cristóvão,Taubaté,SP
Rua José Bonani,12031260,Bel Recanto,Taubaté,SP
Rua José Bonifácio Moreira,12091500,Jardim Bela Vista,Taubaté,SP
Rua José Branquinho Braga,12071830,Jardim Gurilândia,Taubaté,SP
Praça José Brunini,12040203,Parque Senhor do Bonfim,Taubaté,SP
Alameda José Caetano Ferreira Munhoz,12086050,Granjas Rurais Reunidas São Judas Tadeu,Taubaté,SP
Rua José Cândido Vítor,12090802,Residencial Paraíso,Taubaté,SP
Rua José Caníneo Filho,12090410,Fonte Imaculada,Taubaté,SP
Rua José Carlos Mantovani,12085020,Chácara São Silvestre,Taubaté,SP
Rua José Carlos Marcondes,12053190,Parque São Cristóvão,Taubaté,SP
Rua José Cassiano de Freitas,12081300,Jardim Sonia Maria,Taubaté,SP
Praça José Clemente Gomes,12050430,Estiva,Taubaté,SP
Rua José Climaco de Carvalho,12045130,Jardim Santa Tereza,Taubaté,SP
Rua José da Silva Marques,12010570,Jardim Eulália,Taubaté,SP
Rua José Dantas,12051380,Parque Aeroporto,Taubaté,SP
Rua José Davi,12052253,Vila Prosperidade,Taubaté,SP
Praça José de Almeida Filho,12061053,Vila Areao,Taubaté,SP
Rua José de Assis Júnior,12090808,Residencial Paraíso,Taubaté,SP
Rua José de Freitas Guimarães,12062270,Parque São Jorge,Taubaté,SP
Rua José de Lima,12081340,Jardim Sonia Maria,Taubaté,SP
Rua José Dias de Carvalho,12010370,Jardim Russi,Taubaté,SP
Rua José Dias Monteiro,12080050,Centro,Taubaté,SP
Rua José do Nascimento Machado,12071010,Jardim Ana Rosa,Taubaté,SP
Rua José Domingos da Cruz,12061650,Parque São Luís,Taubaté,SP
Rua José dos Santos,12043032,Cecap,Taubaté,SP
Rua José Elias Andraus,12051100,Estiva,Taubaté,SP
Rua José Estácio Moura Guimarães,12081350,Jardim Sonia Maria,Taubaté,SP
Rua José Eugênio Mantovani,12061020,Vila Nossa Senhora das Graças,Taubaté,SP
Rua José Evangelista de Andrade,12070005,Jardim Maria Augusta,Taubaté,SP
Rua José Felipe Cursino de Moura,12052090,Vila Aparecida,Taubaté,SP
Rua José Félix da Cruz,12053460,Parque São Cristóvão,Taubaté,SP
Rua José Félix de Abreu,12043104,Cecap,Taubaté,SP
Rua José Francelízio da Silva,12082210,Bosque da Saúde,Taubaté,SP
Avenida José Francisco Alarcão,12050380,Parque Tabaeté,Taubaté,SP
Rua José Francisco Gomes Moreira,12010550,Jardim Eulália,Taubaté,SP
Rua José Francisco Marcondes Gil,12093060,Morada dos Nobres,Taubaté,SP
Rua José Francisco Moreira,12051120,Jardim das Bandeiras,Taubaté,SP
Rua José Francisco Ribeiro,12061490,Parque São Luís,Taubaté,SP
Rua José Francisco Ribeiro Filho,12052380,Vila Elvira,Taubaté,SP
Rua José Franklin de Moura,12031290,Jardim Independência,Taubaté,SP
Rua José Gabriel Moreira,12053440,Parque São Cristóvão,Taubaté,SP
Rua José Geraldo Alves Cursino,12090350,Campos Elíseos,Taubaté,SP
Rua José Geraldo Rodrigues do Prado,12092060,São Gonçalo,Taubaté,SP
Rua José Giglio,12082560,Alto São Pedro,Taubaté,SP
Rua José Giordano Filho,12081310,Jardim Sonia Maria,Taubaté,SP
Rua José Gomes Tinoco,12030610,Jardim das Nações,Taubaté,SP
Rua José Hermínio da Silva,12050453,Chácara do Visconde,Taubaté,SP
Rua José Isaías Monteiro dos Santos,12061305,Parque Santo Antônio,Taubaté,SP
Rua José Laércio dos Santos,12051780,Parque Piratininga,Taubaté,SP
Rua José Leandro dos Santos,12091330,Jardim Bela Vista,Taubaté,SP
Alameda José Leôncio Ramos,12010630,Jardim Eulália,Taubaté,SP
Rua José Leonildes Monteiro,12091170,Jardim Baronesa,Taubaté,SP
Rua José Licurgo Indiani,12070070,Jardim Maria Augusta,Taubaté,SP
Rua José Lourenço de Mattos Castro,12052270,Recanto dos Coqueirais,Taubaté,SP
Rua José Luciano Barbosa,12061640,Parque São Luís,Taubaté,SP
Rua José Luiz Santana,12091060,Jardim Baronesa,Taubaté,SP
Rua José Luiz Vilalta,12081540,Terra Nova,Taubaté,SP
Rua José Magalhães Bastos,12043340,Quiririm,Taubaté,SP
Rua José Marcelino de Moraes Filho,12070014,Jardim Maria Augusta,Taubaté,SP
Rua José Marcelino de Moura Moraes,12052340,Vila Elvira,Taubaté,SP
Rua José Marcelino dos Santos,12051350,Parque Aeroporto,Taubaté,SP
Rua José Marcelino dos Santos Júnior,12053160,Parque São Cristóvão,Taubaté,SP
Rua José Marcondes,12093320,Chácaras Cataguá,Taubaté,SP
Rua José Marcondes Quadros,12082500,Jardim América,Taubaté,SP
Rua José Maria Claro,12061250,Jardim Garcez,Taubaté,SP
Rua José Maria Cursino do Prado,12090822,Jardim Eulália,Taubaté,SP
Rua José Maria da Cunha,12052160,Vila Rezende,Taubaté,SP
Avenida José Maria de Oliveira,12061340,Parque Santo Antônio,Taubaté,SP
Rua José Maria Próspero,12052330,Recanto dos Coqueirais,Taubaté,SP
Rua José Maria Russi,12090630,Monte Belo,Taubaté,SP
Rua José Martins Ronconi,12061550,Parque São Luís,Taubaté,SP
Rua José Mazella,12082640,Alto São Pedro,Taubaté,SP
Rua José Milliet Filho,12070200,Jardim Ana Emilia,Taubaté,SP
Travessa José Monteiro de Oliveira,12090680,Jardim Julieta,Taubaté,SP
Avenida José Olegário de Barros,12060400,Areão,Taubaté,SP
Avenida José Ortiz da Rocha,12052510,Jardim Canuto Borges,Taubaté,SP
Rua José Pedro Camões,12060010,Vila Iapi,Taubaté,SP
Avenida José Pedro da Cunha,12070003,Jardim Maria Augusta,Taubaté,SP
Rua José Pedro Toledo Marcondes,12081200,Jardim Sandra Maria,Taubaté,SP
Rua José Pereira Corsino,12060730,Vila Boa Vista,Taubaté,SP
Rua José Ramos Ortiz,12052020,Jardim da Luz,Taubaté,SP
Rua José Ricardo,12052410,Vila Albina,Taubaté,SP
Rua José Ricardo Moreira,12053450,Parque São Cristóvão,Taubaté,SP
Avenida José Roberto Bueno de Mattos - até 150/151,12050020,Centro,Taubaté,SP
Avenida José Roberto Bueno de Mattos - de 152/153 ao fim,12040860,Esplanada Independência,Taubaté,SP
Rua José Rodrigues Salgado Filho,12062230,Parque Mauá,Taubaté,SP
Praça José Romão Pereira,12071613,Jardim Gurilândia,Taubaté,SP
Rua José Rúbens Wauner de Camargo,12092050,São Gonçalo,Taubaté,SP
Rua José Salvato,12090620,Monte Belo,Taubaté,SP
Rua José Simão de Miranda,12093100,Morada dos Nobres,Taubaté,SP
